ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'10443720007382518,08/28/2022,08/29/2022 08:14:15,04:45,05:00,.072,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,05:00,05:15,.037,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,05:15,05:30,.36,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,05:30,05:45,.067,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,05:45,06:00,.041,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,06:00,06:15,.241,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,06:15,06:30,.188,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,06:30,06:45,.032,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,06:45,07:00,.041,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,07:00,07:15,.329,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,07:15,07:30,.122,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,07:30,07:45,.046,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,07:45,08:00,.33,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,08:00,08:15,.12,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,08:15,08:30,.445,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,08:30,08:45,.136,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,08:45,09:00,.617,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,09:00,09:15,.647,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,09:15,09:30,.278,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,09:30,09:45,.434,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,09:45,10:00,.749,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,10:00,10:15,.709,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,10:15,10:30,.54,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,10:30,10:45,.427,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,10:45,11:00,.656,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,11:00,11:15,.631,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,11:15,11:30,.475,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,11:30,11:45,.188,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,11:45,12:00,.617,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,12:00,12:15,.593,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,12:15,12:30,.053,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,12:30,12:45,.559,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,12:45,13:00,.505,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,13:00,13:15,.119,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,13:15,13:30,.582,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,13:30,13:45,.374,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,13:45,14:00,.505,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,14:00,14:15,.688,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,14:15,14:30,.553,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,14:30,14:45,.476,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,14:45,15:00,.593,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,15:00,15:15,.751,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,15:15,15:30,.486,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,15:30,15:45,.475,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,15:45,16:00,.698,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,16:00,16:15,.742,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,16:15,16:30,.572,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,16:30,16:45,.661,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,16:45,17:00,.752,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,17:00,17:15,.944,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,17:15,17:30,.341,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,17:30,17:45,.529,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,17:45,18:00,.757,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,18:00,18:15,.464,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,18:15,18:30,.366,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,18:30,18:45,.732,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,18:45,19:00,.721,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,19:00,19:15,.388,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,19:15,19:30,.443,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,19:30,19:45,.779,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,19:45,20:00,.612,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,20:00,20:15,.389,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,20:15,20:30,.589,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,20:30,20:45,.637,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,20:45,21:00,.148,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,21:00,21:15,.754,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,21:15,21:30,.541,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,21:30,21:45,.035,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,21:45,22:00,.574,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,22:00,22:15,.4,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,22:15,22:30,.209,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,22:30,22:45,.608,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,22:45,23:00,.877,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,23:00,23:15,.707,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,23:15,23:30,.226,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,23:30,23:45,.301,A,Consumption
'10443720007382518,08/28/2022,08/29/2022 08:14:15,23:45,00:00,.172,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,00:00,00:15,.178,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,00:15,00:30,.491,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,00:30,00:45,.052,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,00:45,01:00,.443,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,01:00,01:15,.056,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,01:15,01:30,.448,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,01:30,01:45,.055,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,01:45,02:00,.277,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,02:00,02:15,.215,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,02:15,02:30,.025,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,02:30,02:45,.44,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,02:45,03:00,.04,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,03:00,03:15,.431,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,03:15,03:30,.037,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,03:30,03:45,.241,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,03:45,04:00,.206,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,04:00,04:15,.038,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,04:15,04:30,.398,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,04:30,04:45,.03,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,04:45,05:00,.041,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,05:00,05:15,.401,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,05:15,05:30,.038,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,05:30,05:45,.185,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,05:45,06:00,.241,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,06:00,06:15,.041,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,06:15,06:30,.151,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,06:30,06:45,.287,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,06:45,07:00,.026,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,07:00,07:15,.041,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,07:15,07:30,.4,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,07:30,07:45,.038,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,07:45,08:00,.21,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,08:00,08:15,.262,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,08:15,08:30,.51,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,08:30,08:45,.053,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,08:45,09:00,.568,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,09:00,09:15,.617,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,09:15,09:30,.401,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,09:30,09:45,.491,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,09:45,10:00,.733,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,10:00,10:15,.781,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,10:15,10:30,.458,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,10:30,10:45,.382,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,10:45,11:00,.583,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,11:00,11:15,.608,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,11:15,11:30,.424,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,11:30,11:45,.218,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,11:45,12:00,.577,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,12:00,12:15,.395,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,12:15,12:30,.197,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,12:30,12:45,.524,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,12:45,13:00,.085,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,13:00,13:15,.487,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,13:15,13:30,.467,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,13:30,13:45,.151,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,13:45,14:00,.653,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,14:00,14:15,.606,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,14:15,14:30,.155,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,14:30,14:45,.608,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,14:45,15:00,.718,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,15:00,15:15,.338,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,15:15,15:30,.668,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,15:30,15:45,.654,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,15:45,16:00,.742,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,16:00,16:15,.4,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,16:15,16:30,.642,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,16:30,16:45,.666,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,16:45,17:00,.947,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,17:00,17:15,.245,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,17:15,17:30,.541,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,17:30,17:45,.958,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,17:45,18:00,.637,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,18:00,18:15,.36,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,18:15,18:30,.55,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,18:30,18:45,.799,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,18:45,19:00,.377,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,19:00,19:15,.388,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,19:15,19:30,.895,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,19:30,19:45,.596,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,19:45,20:00,.299,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,20:00,20:15,.522,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,20:15,20:30,.814,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,20:30,20:45,.326,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,20:45,21:00,.6,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,21:00,21:15,.809,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,21:15,21:30,.617,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,21:30,21:45,.066,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,21:45,22:00,.504,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,22:00,22:15,.499,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,22:15,22:30,.137,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,22:30,22:45,.544,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,22:45,23:00,.57,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,23:00,23:15,.308,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,23:15,23:30,.788,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,23:30,23:45,.196,A,Consumption
'10443720007382518,08/29/2022,08/30/2022 06:59:13,23:45,00:00,.037,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,00:00,00:15,.062,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,00:15,00:30,.38,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,00:30,00:45,.185,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,00:45,01:00,.401,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,01:00,01:15,.025,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,01:15,01:30,.038,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,01:30,01:45,.427,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,01:45,02:00,.037,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,02:00,02:15,.412,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,02:15,02:30,.052,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,02:30,02:45,.031,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,02:45,03:00,.418,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,03:00,03:15,.052,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,03:15,03:30,.359,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,03:30,03:45,.089,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,03:45,04:00,.034,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,04:00,04:15,.406,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,04:15,04:30,.037,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,04:30,04:45,.106,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,04:45,05:00,.32,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,05:00,05:15,.038,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,05:15,05:30,.108,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,05:30,05:45,.33,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,05:45,06:00,.038,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,06:00,06:15,.024,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,06:15,06:30,.398,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,06:30,06:45,.038,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,06:45,07:00,.038,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,07:00,07:15,.371,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,07:15,07:30,.031,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,07:30,07:45,.041,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,07:45,08:00,.401,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,08:00,08:15,.054,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,08:15,08:30,.066,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,08:30,08:45,.308,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,08:45,09:00,.148,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,09:00,09:15,.073,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,09:15,09:30,.076,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,09:30,09:45,.446,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,09:45,10:00,.132,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,10:00,10:15,.38,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,10:15,10:30,.121,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,10:30,10:45,.07,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,10:45,11:00,.45,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,11:00,11:15,.054,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,11:15,11:30,.45,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,11:30,11:45,.072,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,11:45,12:00,.308,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,12:00,12:15,.205,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,12:15,12:30,.041,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,12:30,12:45,.458,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,12:45,13:00,.17,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,13:00,13:15,.47,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,13:15,13:30,.337,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,13:30,13:45,.205,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,13:45,14:00,.515,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,14:00,14:15,.036,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,14:15,14:30,.545,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,14:30,14:45,.226,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,14:45,15:00,.444,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,15:00,15:15,.556,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,15:15,15:30,.06,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,15:30,15:45,.644,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,15:45,16:00,.59,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,16:00,16:15,.392,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,16:15,16:30,.47,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,16:30,16:45,.715,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,16:45,17:00,.115,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,17:00,17:15,.532,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,17:15,17:30,.716,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,17:30,17:45,.259,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,17:45,18:00,.514,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,18:00,18:15,.36,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,18:15,18:30,.404,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,18:30,18:45,.548,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,18:45,19:00,.115,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,19:00,19:15,.679,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,19:15,19:30,.202,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,19:30,19:45,.574,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,19:45,20:00,.166,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,20:00,20:15,.474,A,Consumption
'10443720007382518,08/30/2022,08/31/2022 08:33:36,20:15,20:30,.419,A,Consumption
